address,quantity
addr1v94fmlgzkwaelt5che00q9jrdsdym035rt5ggksadt6zkzc6xwwyp,2.0
addr1qxrdkv7evk8kdj0sk4udpp598wnwm8jhrfuxchgu29wj5dmrhqqkwltdtjcm422c4hnzumtprqd2wa7h3evhp04zt7psx6mknn,19.56727
addr1qyhpjjeafpaxghca45ussz0zputne6udacypamkfmt85mpt7wn9l9rfnsrxqhf6kcymnfqsfy70q9965wasyqt4rs59ql7em0k,7.999999
addr1q9pk3kugnrkf3yjdt3hgsrn46c7r2wytnz6rg7uelh3ywtpztlfqw4rarlmwqmv5mvjfa207322ry7rs2lnpzka62xlswpt60d,103.564377
addr1q9kgunfumzpetfvwra7pj7n3gh38n2047gfqzxuyyune8dk3ly93p42r95vf4j24px5lxkhpxaqs9d0fnz683c50fffq82mds5,5.929098
addr1qxucy4wanw94n5eevl7q99quvnq5206p06ctnwa2kt4cn5rjg8uyzxjas0q0ms4jw5w93twfyc7dwn6fufsgk0lk363qdtuzgq,4.0
addr1q9hhszmz3q2qrpe04jj9th2a7ed89wyt8tdevrv4ykw6y0zwejekh0aqdt4d93qh2fhe8r0weqdxpzw500hgqpu6h6psqvxvey,0.000784
addr1qy4ku9t5lv07j9e28968nuvevhxzpvhjwz5u8dx4fd2cfsaegk6yvwdql4qdxz9rhxupuvtesa08q4xeynt7qvventrsmtkqe0,2.7
addr1q9hexvf9mjyte4k42uwgr6neddjn6pw74u6723wc9xt00nesmuw4lrejxunn0pnhxqacvyheeqh02qvdnmc0mnlgx8est4c6yc,10.017238
addr1qxmnv4c6tsqzqwtsxwx8hqlhj5q99jg8z0xf72eqvt8qkxa7c7um5f6jmjc9qqtmp79dd2rva3x3l78qpn98f8wn85mqalxs04,3.574609
addr1q8058vzqdcmz93kswycjsru02nkggayka00ltuh7wf8mj3dr493aewk824ha4234a2ds66yfghes6fpq9apehqjdd9vq474umq,5.578763
addr1qy0wftgrc2kq8n0mauvgl9y8jsnjywz49qfjjzhppny0guy95g27k9lhu6jfqv4eskzvs9au5k0pc3mfrmrdtl4xfp9s5y6pju,5.0
addr1qy7jjlyprmmcjxfc576f3us6ln6ft68r8qm375yue7feggfu4rr5thmrgtqnpem7hcy3qdux03pud7rd4n4fsf85u2xs2nwx37,19.432093
addr1qyhpg576wazk8l5mc343wmqwurve9ekgq50g9ztrdwn6sgfq7spcc2m33d9fwj2gylkl5jctnkjxr6eluy7xlxcmfhgs7qk9y6,3.353056
addr1q8nf8fpdtjsdjkuqnsuuj0v9matu7q747856asvptluclv34mkp6mmwcehk9f9ugekgv30zmdkym6t44kwnatcx3hc8sl42wu2,7.520571
addr1qxsg2fzxvtl6578j2ny0m9v8d5luhnycaqqjdu6flyfhnxzcqq8m32ujzx0e092td9sd9p0fyvcy8sw88mjqfle2dyhqqxsuxj,5.0
addr1qxh95j0xy47a5qchx4jztwavrhzff4t0tx7ycpxd98muxwylm4dj549f3dm03lnertc2c4yu7w8lrv2wu6y8ccg76r6qgy2n0m,3.0
addr1q8dg5lug07carljxsj6wjpantl9x88yveltj7ctqurjm09r9ct2pszdszhdkptjz7gsd2059np64l36gnecrkuns4ysshftw3z,0.000981
addr1qx6y2s8hpxyyzekvfuplws093rm7ewcrjwrxvqwnvt3wckcgr0ngehghwupmgwcr7uded7gtqwqt5f873tdqt9cemrpsf04c0z,0.00689
addr1qxre7xxqhuen35srqn4y8t7t0zqjz5294yrn6kvfr4tvnymgrkcfp38a48gcv9klcjn2hag2c54lxlvearxktze9ep8smm77f6,0.113745
addr1q8jlfg0tf8egzct3xxhdla3xyhsfw3m0kt0mvgy7c0vm74hsc3k2vppegh256uwumrmlexvzurqcr0y5a9jw0ezhn89q04hnyz,0.008656
addr1qy7mjk9llwr3h6x9rk2kr6fxxw93vwwvt6s85vn28247zrsx95cgz03r6cn0k04ptpnq3rya9n9y995fs5zc5g9adjfq3ywmr7,1.686315
addr1q99vr2nufx55kx4dfypx205scj6tt5uph3xewh0c3ys0zp55su230phn5fvz8suzyg2yu0q9yaxlngezg0nfkrgf3wlsj45utp,0.009763
addr1qysdrcactsupxfes5ehhpu7jn20z0x8rfc30xw7n7kjdfs9vu7mrsqt3l8gjg6gcqe6u027z05r8v3pku52vdhltvewsxlpwmt,0.076203
addr1q8u0t533s0zh922lygdvrkamw2nu50jr2hyrw49aep4tnh8n4cpg4lvx02m0nt0esp2rn753n6mu78ha6wy5srlj2zrscuprdf,1.0
addr1q8mqtcaez4ff3k6ux72sds0ccy3jm6f9azcv9q9je5mncq6hpzph358el6crdvswpnplhnkjfyt0uycwxc5snzldnw9s8nxk6d,0.251533
addr1q9n5k7jqzhjr2k59q095fre232fq3z3v5syzmh2dhyjuyq59m4q3q2nnu44q7xfvr8f7kqfnvf8aepee9w90nkek60aswazheq,8.847943
addr1q9l0ezn9twqwpnsp4at6ej3a7ynkn409uva9zmvc9zy8qsq3mldlux9gft3k9tz582tyaseshqu7agjt4asxzktn3gsqydkf9f,63.251533
addr1qx24qf6wn3rksjzfuj45xk379rtx2h7jxzctluvg45uhknm4gje7mnwdgs4rl7q6re2afrvael35x3pjqf4q48mfyfzsxjcqhf,501.443957
addr1q8nsxu7kjnd6c2z8z0q3gw9lclsxlzgknwk7uzfy4jej86tzcxl0t4yv35gfmxr8szhrwcz0rfw98acfx8w46p28lcsq3sgjnc,20.554118
addr1q8vy0kd4hwud2pp90sg6g5culknfjfe49362c90u24trqarr63tv7wqnm4d20ndlqd7j5txggxdv6m9u8mtfklyvdu2szx2q85,0.026735
addr1qyxs0lg7z9w3a0xfnugxypd9tt0sxlvdjw3jdsx8dxtg0ks2gm7ped5ww55hglgg896504l3kty2dvwtczljwh8twq4sxx32nr,5.0
addr1qxlj8jhsxkuwvz6z4mafkhucprcat4l7r8zx2pwldwe3t69cf8kytktftn97c49a5pmlade0up4wkltpnwlrlgn8u7xsny4rtj,2.010799
addr1q8c542ehfflqcvxck3mjcf5vu5zhuvqywhjfu2e8df9teh4vwkaqnv849npk2z3yxr9es7nhf3aug65hq4cymuf8lf5sth4d8m,0.5
addr1qxmm5re7mn9s6l9y8jtwd9kekqt8tlgyqcmd7gqp5dll7ulahx4kr4p638cthymtuzmuw2hu2v0y270juq4g29qgnjdqphqx66,0.00091
addr1q807m6a7tu9400fgkuru5nc50h63nj2nxwyn33ca4tlu7jg2wl2c4fpd4u25pec0dwn35d8yw6pgj7n3edrrx8w9ka5qrkehrn,2.621852
addr1qx436vmupq4rfy44tycncjweg3slscjrwwe98gncqkg9us73jdqzqc9x8j2a0lngmfq8aqdavt8jlcmsd0mlyvnkzhwscu5pwr,1.0
addr1qycgevxj6q9dr0rx44ukfmmwzpzuyfpztmdynx65e08lqzzk2mce5fn99ffr96nns2gqp9xntksuc66zzu0p42jm04gscx4h3j,1.0
addr1qxlghy4sjjjypageajcykpks72q7rxfg7zhqd20nu54g448r72pau5ud5reu4rz6f5gwnrtvfs75f2htn9d56pmncv3qurfguw,100.251347
addr1q86fcgz4ewem9dvnwvxxqwh73vcvgtlewayu2kwax06p4gxh2cjgfxscvvcn6yu3ngjuqlf7w6tl4m28yfrsy5cpw7ysmzudkv,1.045919
addr1q9t3yvqjq9dwhpk2g9dpfs7kmwexzj3r3s0ynt0dh6d0uxm5uua4p7u3kjgqjc42gtza480gfmdp4eymp39clhq4aejqpld7ae,76.486017
addr1q9rpc3u4vzc2lnfsa7d26wm4uqsf3fa8vf2xz5a8m7zlgs3hyjmvqf8v0kfphl6myv62tzr2zn06c8vfht9h4chmnmys83qgk3,3.198885
addr1q8mm5lwgzver2n8rla0sn9x3qd5z90hlkdyhkkqgcan52wscquk0t0xeu9hgl4rkruauk0tlst436qk4mrty73uhl0ps79w4a6,10.008343
addr1q9723zw4jcjufvm9u3d52fgp6fzfrggm4kxu0m3u9238hgzskahzlqsafqgvjtdy3dl296j38xfy0jjej68hf2vhafgqyyya4n,2.992972
addr1q9pmaz3x39ltxxjspluckuuqjmwydzc9tz0vvm392r4rce06908z2slcwawkwnjv007dh26ec0578hpajjgj4c2ard6seh9jwg,8.95479
addr1qxg353j9n3yppdr0x628xdrrr6yldz05lylatgd5kvlektqmr3dcnu4c7zpnrpffj7tmafagwrumacdruquff0dnxqhs444e6v,10.0
addr1q9y0lkwsrqgjukw68w3mr98wk2tk5avnkf05sneplnyyge8gzg3vnngs0qusxflfu3l4lyfj99rpagjmfjpxvaurkp6s8c27jj,9.133306
addr1qyx30nhrr6sr6l33epu65dxuevpdfxmqzzzz90etjzsadug9x3qdpa692ffevujyj5ad5y44f6gswkjw8u73jdaxf3fq5x8d5r,10.0
addr1qyp7uahvlkcj54n8y5z6upn69c2q65mxpde0dwy9c7vznvc8d5u9h0jm6wzsd3h6v06kxuazt9s7utckfexasn3axenqs6hr92,9.131991
addr1qxq44ju4glkrh2zmr88k2qh9x4vlk6h3ec08dttuthv5z8tkyf0dn7m3682mcq509530wlqldkgfgxkv2s92av2ykxmsjz8v7j,0.001291
addr1q9f9evmqmcmv44set4kw6hhlvxqu7ewqrwjcnachdvsxeh7tnnky5jx9sze7neqp7ghce46qrvxstcpw2egtsvyqmy9q0qsd8h,2.318754
addr1q8spam8uy8rgnpkvxhyk9qjxmyflg87l0tlhadj9rxdq0hln03evuefc6ckeeudq6ygxyj5anx4zf77wcha3kp8np20q49ggtp,1.004452
addr1qxa7jws8l25zuk370mwxzw93ghcw09khzqzgpl7as3m69mcnkzv4srtvprhagrf0dythra36744kufy2zermae9wwhqqlj9ewq,0.79432
addr1q850yeg7k08dckutmrh2z2n0ewggyyzha4ltq0kacesn4fvzz7z5v403cjzw25rjgehxkvltmgsfxg6tnwxdvlg9dqashla003,1.022899
addr1q9nyn2hr9w9xyfmtytk5g2z8qdhkc6ygye2gsf7dzq2zlexpa0ynff6tpjuyzz069xg6aheevyttk7jp0vuqyhg6dp5smhr8la,3.721922
addr1q90938g2ejj9w3uu54j0e00h3s7g0fza9w9usah9ehcstxdj8vel70a46y6ntpch69dahnu59sqm547rxqgj6ekrv92sm0w4ee,1.0
addr1q97cnl4eqp49gjhxp06mtrjhyheaknhgqrnty88c4f37k3c3tl0hqx6d6tvflzdsae7y6cqy5qx2xqdmlwafw60s9m8sdp88qc,0.838188
addr1q87uxv9aynvyvnqm0raccl29d48tsars0hvtwlcknl9hat29n5y48v8apgmw0f0gjn508rwauzvl6uxh8nuqunqt5uqsgspgk3,1.1
addr1q8pqay6t8xn3v7kh4ktn799n8n7u00xrc5ytvk4eun9k2uqzf5tzm4qralfgqz5naudfwyxw5rx8gav9zl8nyu8jjwtsq42j0t,10.0
addr1qxs9jgrvqa54pu8jevw9t3fxke4j0e5nt65lm2eqjkhdnkzvxgcqqw4ezc7xt70zddcwwksfhghm3cvxhfqqevh9g4mq8fl4km,1.100125
addr1q8muf6repq9atztx7hqnntduhuhd79y08r2kegtqpmvtqh6t49k2a9dz6rupkavnwn8r38qhntetadz4sd28apw7r3fsn057n8,0.519346
addr1q9lv0enra9jqujaq04xnrplvm6g6ad07vvy9uq870rfvg7nfmc883pywznzalk3hfm5jdl0v9nx05r7439echldu9cls3x9avf,5.320612
addr1qxegvx3dtk6r03wu9w9g4hzr2u9we8m2zkt7ds90an8n9ayc3eugvg2qpu4awh6k572le9pa9g8mqx5pdx5y6cj3chpq6s5877,1.020002
addr1qy25dlkds5s6kdm97qs0de2a9x5shdrvp0h8ny27wdkprrksj6slzy4ca3ajxay45xvrs6qvx6337ajxs398ey54hs2sp3n3rg,127.759996
addr1q9rtx2zf6jngtlsjl99m74wd9he0q4swwwlt52g9pjwcx0kjn0aqz0qek3k4tapfjhuqvpsvewwg8deygjjpcf4grwdsmycvpt,0.016513
addr1qytjjq9dwlsm0sq9dtw9xn0rs9wf8rzhr5kdtnlkpk7vpp4hr27h2vm6dtwmpgvg79s039n596fnn6a500qzu0gpqwzqp7uaq5,6.226791
addr1q8u47d7356zpj57xa2926hfw7u9qgyyz8dj0w8ez9v6v36xyay40yqtj8mpdajqhd03rfz6ge2qa2cazd7jr7qek558q305wat,1.829633
addr1qy9z4lwyh5cs8ye85pyfu64svtmck3n4ldcyhjqg0t200sqcvf8swpt405mf4frx2xevsln0e3ykzzqtul5fmtu4uf7sjxdnwt,118.983038
addr1q9l38wnt04dmueeh8r4qrtqnyj9xcvxhsyk39zdtp2rhw06t7s64ma8q6jts5c2hfp99vmfr2w304agup8qh68gmsz3qm3cghg,1.0
addr1q9zapkpl7lyuwdp4jhrf3fm0escs80vucgwwqpscqvl5u47gqyl9s30hnua86see2tqmuh5ek96g2zuqz4fucm99yz2qcslgfn,0.251533
addr1q9np9683zzg8m02w8aztf4g6xsl8nk9mye2tk0per3zyfx62ht7kfeetpelj0sxa8x6ulu2f2weujkldh2a7uvxsp5tqu9f28v,7.7e-05
Ae2tdPwUPEZGoyK5w3Kq9zQZzsKt7wyY5csSzkvJYuWr2SibvsYavWRW66H,1.9
addr1q8trwtmkg0zgqm926rp6wku0kgpvajaa7tfdr3lkd3t44u4flkek8v9nl37rdp5cpwmtf6pnlxldfv623sdw9uka3anqteg7dz,1.099999
addr1q8n6gkywrhn4n9j7atm3p9rtzxncqhhu5sp29tk8lntp0pwtwfc5l58jc37pf7l95j0h66gpzzwdh9muhhjmd4p5sawqe6caxw,2.699119
addr1q9mpkvy43gfvqs4m08aklnme8xjgthhp79pm5hdv3r8rx2ksnc5g9gmvsxgqdx0qwvgkvzdt5ygkakrt4mx4rv93zu7qyde890,4.832159
addr1qyzkxre9kypc8xuuvhnufhwvlf4ew2anjrv2fzazu8u8ad5sn57ujud2z7zj8zncuuvj65ej0k5l3pjm89mla2amws4sp03k6k,9.522408
addr1qyw72hwfucf24vpjwvrwvxr0vug34myyfcuur497gxccfa00v3nr8ljzu3fpwlcty8x8vl3gmc573mn8wecqwfcyjk2q8qpacx,1.782749
addr1qxswwkh5hh4v5qd9clx7euda5k5qy395z5aj3uvtu7xkfv9uxq4mq32c3dxklcun7rcfj882pxpzh589dh5yw4ujtgtqzya2j2,33.806152
addr1q9ngetuxjsj8u8ap9mfsfrylkg36zcsdn5nj0p9z0zsjx3f9kk7sj4cnu43r2ytqhdlfnk9t8rynraw598ars4khz8esgsyqmv,5.0
addr1qyc2ew3jsy7yzunjjj652adg7n2spyn4vcaqkkwm5stzl5rylnlnk4flpeecg20yy978qc0s9j3fr05t2tje3w3a6lrs093pla,1.0
addr1q8lc4gj2hkpcrux8scsjsxz54ulzr0k5x70xwg808ktw3vcgrdfgd44fr6rhaq0t5292csesfqx30gka20kgdch3rmuqjpy58c,0.251533
addr1qx00egfg87ywxv2avu83nvjug8vsnmx6l49phj5spl8m6vdkadf7z3vqpsqgyrrat2s4pf3glr09w8laz3me5r9e72ysckx38j,56.484317
addr1qxj73krs9e72f5ewmrd5fury54cny3al9y8ey5ehlznal8ffsxqrdaps7497gr7gaw4g3y6w4c22mksp2fqtwqllmsks0v8j5p,2.0
addr1q8qdruu2xm0m5e6mlzzc3t23jv55fq3devaks8czllc4wyult22hh3nghfvw7wdffdxn25mjg24wynrvkmlzv0u0m5qq8v3myn,13.583473
addr1qxj9aqrl7s6t4mp3pdawttzwctzhlcnad8w94pq3aq8wqz37gcrcuu0ch6xz6qw7gywz2klqdgd7y4hfuydw7j4rrdjqd0yd95,0.05
addr1q9fph53q8qvnpe6tqh9r9x6dsgy6wm6w70m787ujvjaxv00k5zuhwzq3k7zl4mpd924snmvlevj629fqmdyy9aazmteq4qukgn,3.0
addr1qydeq70cgtuphj26gznnc5r3l5xvqn9hmgc3qpxca3ffq3gm2wmv2uf7qjep7ftl6jthtkduyp4g2lkplpk8n7kgdvnqmgqhgw,2.120949
addr1qxdxdluscaxv0ftjpmdy9j8ndyls92666j85wjpacyh2yksxhh4w9d3r0tdva2w8catszn6l4w6msa4p98rcytxndjeq82wp3g,1.01
addr1qxfrddkgnlhv9j7tjn5plcqtcp3cvh9y5z9ytqu7lpkf3lz5gup85dzscu0agk2ju98ytlmpaeegyrhzzsy7x2lm48ds676f2m,0.006826
addr1qy7cf6rljl5ad2zp5epsudj6xwrlctlf23w9sshye2zpgeuja5gwl2ntf8y9rhr8zpnwenu33fhqwz5428y4p56t6e7suu2rdp,1.689619
addr1q8g55l8sp548prkvkmxrwg0hw0ulx65sd45dx28s66eusszzhm94n09w9pym49twq0350q6kw54qpauamaa4frv0lr9s83ptfm,1.0
addr1q94xaadwkkm7cdh3uzndu03lldju77yvls6ple8s05nkjzasqzq3a43jrmng0smmlwjh675q6w04navwzl72a82vxkrspwrnr2,1.0
addr1q824x8r3yt5gqza48dg72w4zyzpqp25dtn3vfsuvw5gwr8jgsu9xrnkt97wg4hg9mq9xkdefqh6mmjcg046mmh08wfjqqn95g2,0.00134
addr1qyeyl42lwj9g4ljex8ltupcnuuuffw2lccqw62qm9m48cfqhrds35kypg7zgs5xytjuvwg4sl7yqplhl84w0ydntvfwq5lk2z3,1.0
addr1qyewssgw5rrl9z7h98fwn897nz2ty7z08vn8lkn785nlpfe6y3guw8vpstgm6kcfetqf2u2ajcf5674h34e7l4t2su9qpcyrxw,2e-06
addr1qx4qj7vpwv04p0zxg3tz3wxddzlwf4vw9cg66xqzwaa500d9kys39kldcdjctkczv4kd2thmv9nnudtdglh7rruz588qxhvl7g,1.0
addr1q8y0z6kxdq4rcvlt7uyrtep0r5j2k294tt9yxx4784an4rksddy208pvkctn3k962t3467n6s2fvaay096gtl690gd7qedvu7g,0.099842
addr1qx4na9erzj3yrr3djp8c0yul0ynyyz6nqypvzqcfkpkgyndevplcu2ntveh7c4gz86rvvyd4383wm75jx0qcmnauut2qcjxw7e,7.309829
addr1qxzsl38av739ez5kqzjn3h8kqdkufl9z2zchzxrq676pksmexdh9gmqrwl5wh77gvzf2d676jvjf4rvvrux4evvqf23sgrz6dp,2.608701
addr1qyn3au52z4jtjyvjyt7stj2y0ur0rzmsn9xc3k8akfjsthvn226jtp275638cqcz8lgtclmxerg4tmjrkgc93vjpnujstw8rds,5.906033
addr1qys3z34z7z5jt2j6cnjcx8u34heuhpd4f65nx34ydhjx670x9r6769q80n2sjuz78pg926tc7az5d9f8z2w7y475475qatspe4,0.000644
addr1qyukvnm5hj22gujeugmeme8n0lq208suuw5rjxytvuhrel5v8gn5w4m80gmdtv3lzzj3tzzsfyn9xwp63pngpqapc9lsthlvwg,1.999999
addr1q9ak4tlqgg8pmc0t46x78494mz8snkc3n2m088u7rne3gnvdcy3unc9t652j9wrp942er47fyntpp542n3tl9j9yrhzqchlh2f,10.0
addr1qy68crs95j8vx5jz0vhcmv7yp90qw2dkth4zqn5sg7wdfur9mxypm0lfprlxq2vaqqk64vs9efffev87xmzcrgn78psqqrnmmv,103.36469
addr1qxzh7xf96d2d68gcmwerc2pd44fevt6n922pxgvaysr7c0870258kuknm7a33tsdftg9k3ypxln548p3rkljz0nx506swdneld,16.177037
addr1q90aqzxmswynnnvc5xu2k9gaas3zw967q24qr333rkclgl0s3qspld20jg3rm0rhkk8sqhdd8kjxaavfzcunkfdjsydq809lyq,5.002252
addr1qxelcj4xzmhgakz69tmadzrl4wfhjtmzyza5jrrssc8643z26z2dqqk0e9l7jk6rrx382wgkv2ugkcl2dem8skjhjnxq3n5r2m,46.642665
addr1qxdn5y6v30r20nydjxr08f5m69m54fsrplz5qm3ttvyrsmn9cf2m6juzwu2f4a09h3r6smh5agml6k0tu0qg9pp5umns685mex,18.815481
addr1qy30yatgrysxp6t9jwjlg5qncfm4t44cnss53p0hrctpv75z9jcrv8wd9q8hjm29qmd8fnnk7nsarnmzgvv86r7dxf3sjn6exn,0.40038
addr1qxj3qy3pdzfukut5h83z7k4q79w5c4zc9gxfw49m73lxx4g2a6kavkl6j2zz38p6ucarm9swvetnat0w7u6y3h34c63qyedzaj,4.614195
addr1q9m2eh64qynrtte985n58dqazl06g3vjjwkjhfzpqszsc27phcxzsf0xuz9z3h5qnd535ap7tk8n2yvupuke8y70nprsxgtyvt,1.201325
addr1q9pjtlwjd4qgx0hl4uyjmfyz4j3mz6rp6fejkctsc2v6cd63zlp0rqp4ewux5d8srwedk8m9lqnt9fvhs0lj9sd40dtqw47uu5,0.000105
addr1qypzylvcczu69w25l33engm6xnkzq05tzqz9gqhkkfqrymsqgexn7m8m0jlwgsepl44rejsza3kmm3yzuv9pgt5rvx8q7lysat,1.017706
addr1q8gf4gh7tktkwvhq0fxswj2e5kzrjj9kzu3ayx2urp29kjcy7x7vmm8xhs0xmwzsysw8unh0lrnsz9nkf2ncn9lzdgxs00jr5n,0.002808
addr1qyz4gydwhsrgep940xt5jnzrdycqga2vzjhslpc7xngscdl3m247npq4njus6ppz0k4d9rkqksyuegmyfz4kx0ltslnsmf3j7e,4.407
addr1qywgdmujnkuhpdqjaq8v6w3qfty2e3dpuxx5k853x525tqxzvqfwutqntn7n58tt085enn246dk236dwjgl80fruldlsq6d45n,1.0
addr1qxraxy6p0upcetgjl2vu2dnawqxvwvpq90e4a27kz5kpxazd9eul9gt7m0729vyw4rtz0a9g237u6tvjj7cec05gg9sq8n3wpp,41.636332
addr1qx58gnk9kfqkd0l4yta5kpx0kwflr2yma4062d8xn9njekvf4w7pd9sglgyj9el9cls6lcc29jk8r6wv5p439x8vudlqjgpws6,0.251533
addr1q89k4eh0l56luweafr7e4vwwlrvvt9a7c2v99d5zml30qr7g5wcq8gy3pgz0q0e8het99hg7r8a84y2ezxmh0ehsc9xqx6ekes,9.000001
addr1qxf4umf3t59y06u999u3fwmlxfep2p84z3ml3qammj5frac7z6tcrguaq228n5ktxumkh6xm8vjz5rfzkh7xqsxfswkqu4qykj,0.180179
addr1qyfv8ayx86dhzdt00u0ydl5frs0x0ry7t7n6z2ymh9nhmrz537z68rexth8rkk6gmhz3dkzv4hdp5pqc2sg5hzcch4jsvx94xr,30.352259
addr1qyq006w64l7g270nzhrdw3jpxyugamhm4gnp697n6npc89zsq4z0w6lqyrww2e3h0ny4sk6z404uyud37gjwhd69x7nsp9jzms,1.0
addr1zxn9efv2f6w82hagxqtn62ju4m293tqvw0uhmdl64ch8uw6j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pq6s3z70,2252.024398
addr1qxnfgzy99a886xttdtlmat3a4add3hyktey8lqwwd5qlyg9x4xrcuqrfjcmsh83mkufd58z9e43hk832cgazvgv8f87q3559l7,1.958461
addr1qyfrcw7k6mlstf6sjxuyqs87q8cf2pezyapjv0d4ll52ejgnk6rsqml648zctpuurwyjatdznfh4lxztcr5fknerj40s2y728k,5.016862
addr1q9y4ckpx3zwj9zq23wg4mshkjzm7m6pfm5qhu5qmsnhfal3zkwn7230s34dg2czan70h82253xlwnnx9zlacp97s2zmsrwxcmc,0.009913
addr1q9e4mqllpvxk0ahgyyut8qcp0jv76lffqzzwgxhszl9pt02vvpk63j7nacg5tn26ylca4q2caxlq7pdajqt7j3rgefvsq76qm0,11.429497
addr1qx3ezyaelrn50eecj4cv3cre5nxefwfgsn7lanz5rt6z570ms2xvx75ldzuks8a2lxs3dx4amnp6cqjqs6atm2pfqawqw39m3z,6.244129
addr1qxznwtvvqd37326v9wvjw57mv2wn7w8q795y6ts2j9tr8v0qqdy42y8afk43g4fwfyp54ejzsgt79zwuccmwczraa3ls2dnmv7,0.000533
addr1qytag2r4dtrndwrpl6r7a2ukqrmwa5k02pkgwt0337pe6tgs455cusuaqqtl2e7rx2ravyyr5ly9qhk8ptxjfmvqv3qsl8nj3p,0.000112
addr1qxucqap70kfpd7umfj4ucp9z02658zgev6xqvwuxch506k6rwlgneh0l53sjwy2ffg66nrpedraeefwuejw8y7q0a95q3wj96x,1.0
addr1q8sm2t8j7d3ewnku08s5hjkkwqqxyufx67f8hkma7ly72alytydcx9aawq9cgc5u6dxyk7qsamp9hhv85hpw2vkvwunsaxj3wa,48.981993
addr1q9me5jwcschuenpxyhtxsrfmkmdqce46c0d88d40gpqy3g7qu30zx244982ukwtkzdp3qaxz94l4r926v575y2crpnpsxs4q07,1.49994
addr1q9eh7kjftj74m0gu6vxg4lfdc2430u2sl7wr2jy4x7m7e44s8sqqks9ke8vdvmvgy5sp5ukyw3fd28mgtd27xnunxdhs5e3rd9,4.009953
addr1qxakc75ka6zh98e3f0qlcgx66m8t9d733wra04qrnh9tzjs9lunnrgrshhusy52krt57yzw63u5fj5esdausvj4zeyqqdwyw79,0.007984
addr1q9n7l5p8p42ld5k7qj5mgqck0smwf3uvt6shyhcga8fhy895xm8j7kkk9gvglx3lyhexcxcxh96ccv7xqwek4jk4jesq38nnyz,9.844028
addr1q99g9zjjxctnuzdax3n8kg5zuf23fgpxg6yvslasllsukppya07tadeqtgetv4jlxttfv8ck745lexs4tdr7dq9drlwqe03qw5,10.804284
addr1qx9mlpel364342n4w0zfxc0xl3nqntt3ph7gkjwc70cg6t3parmfet4zhp0ynapnv6zdzeg5l7qqpjt2k6am7su644qqshyejs,10.0
addr1qxqgtv4l3255t25r0zmslcxeex86nxu0000p39tphs8uvaqh4vx9zc7lsz8wj480s4p4esn20acfff85qfyv6hjyv8nq9cv2d3,3.251533
addr1q93mzflyddzxaqaznln246apc8kj2ccvqcrepvu04m93ayze36dwsh883p55detahezm4tsprfeqlh56p67tesdqgwuqunlnt4,49.96643
addr1q89vxj7j4d5xeddneawam2jcmfpyuz3anc7yxdqse80qre4pcccuvuk49g68uy8gwxs8tsxgzg935vx6x3wcqat65k3sdzqvls,0.004364
addr1q9kqk2wlakv5ra4tzcdymjxa69j2tpev4wcdhk72pezfe628u2zexh48ll86nkzy4djj7rne76pq740vvt7pdeg72dls4ryn03,6.0
addr1qx4lcx4arldfhrs56mm0y8d8a4t5h82nc2h39kav6wdgwajf3nsr9za6mcvx74mpysvm2hauye88pxslhcu8qsrd6jxs7qgvgn,9.1e-05
addr1qx4yw7a6na69jumr09x4vlt4l7nn2fza37256cu238833mzwk8kxz90xhr8u4z003p6kqw4nw0lmjelra6e56dpr3amsmq5mqy,0.009405
addr1q8swulj8vfj47pn4v9vz8kcapag2ahj7z057uu3squ4qrzflqhnc30pylsff3grxh3ztsacyp0xg9kkmp2v87fh5ag4qm5wtt9,2.727035
addr1qyq68pd6xy9at6avxnzj7v3l2y6ahkynl492peag3hzw3g66nygq6qgv4pwc02mz8ft7tkqz3t08w6uupktq45ul8vjqu3d6k6,0.251534
addr1q9qe0037j0685ptp53gt2flqtxrw0wc8ypm7xtwg5yxmu8qfnw7mf4whggn62qejdm88exg8sv2l2qr48ezxzs3um73qhhj2ek,10.0
addr1q8w50lcu9d2scngqmfrxhlcx7x4qxena97r34a0h2caf8zumksyp6wv9cg6gqdpzry0nevply6c7tsz6jptqx5fkrykquq5j90,440.233853
addr1qx4saws5qw8ultyq60qmvv4q523ffdc9a3qtanp0vpf3tpwgwnau6l6y3vrwmsa4teusfttce4y7u0gpcn3vu6hkt63s28ue3s,1.0
addr1q8elxsptnyz6njpgvsh8rvw895wydf2svl5gkncp5824uh59m4q3q2nnu44q7xfvr8f7kqfnvf8aepee9w90nkek60asc70lnd,11.996859
addr1qx2825z44d544dx8qxkdr496mepknraz8v77ff525qefp0p6z4cv6fmyafpue6sf4xdw37dyq333k7nh55xf85k564us963sm0,2.473631
addr1q9x4u50s6vm0ktyvjhvyadruqp6xmjakwq6ry9lgg5en2556rk5f48c48jd75w9yjapweaceylsf2zvkm9d8y93lcxvqvzgu90,8.010963
addr1qyewnvsmfd9p5ummrayz2hd94sjddlmmdm79hkf885ak76jczlfcy9a0wxnsyr4v4zuh0s9qwaxuwh7tpkgsm24mkvystre0ct,2.0
addr1q820v3tf2pezgkfjs9egzk3l6pud796q9qxzkhjlmqnggtcllfqxezp7rhxk76akpkhy7yv8j3wsawtq8u6a5pn6f8kspm7tjd,332.973576
